"REPORTING_PERIOD_START","REPORTING_PERIOD_END","STATUS","BREAKDOWN","PRIMARY_LEVEL","PRIMARY_LEVEL_DESCRIPTION","SECONDARY_LEVEL","SECONDARY_LEVEL_DESCRIPTION","MEASURE_ID","MEASURE_NAME","MEASURE_VALUE"
"01/09/2025","30/09/2025","Performance ","Provider; ConsMechanismMH","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","Invalid","Invalid","MHS30e","Attended contacts in the RP, 0 to 18, by consultation medium","*"
"01/09/2025","30/09/2025","Performance ","Provider; ConsMechanismMH","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","Invalid","Invalid","MHS30f","Attended contacts in the RP with community mental health services for adult and older adults with severe mental illness","*"
"01/09/2025","30/09/2025","Performance ","Provider; ConsMechanismMH","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","Invalid","Invalid","MHS30h","Attended contacts in the RP by consultation medium","*"
"01/09/2025","30/09/2025","Performance ","Provider; ConsMechanismMH","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","Invalid","Invalid","MHS61b","First attended contacts for referrals open in the RP, aged 0 to 18, by consultation medium","*"
"01/09/2025","30/09/2025","Performance ","Provider; ConsMechanismMH","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","Missing","Missing","MHS30a","Attended contacts with perinatal MH team in Reporting Period","*"
"01/09/2025","30/09/2025","Performance ","Provider; ConsMechanismMH","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","Missing","Missing","MHS30e","Attended contacts in the RP, 0 to 18, by consultation medium","*"
"01/09/2025","30/09/2025","Performance ","Provider; ConsMechanismMH","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","Missing","Missing","MHS30f","Attended contacts in the RP with community mental health services for adult and older adults with severe mental illness","*"
"01/09/2025","30/09/2025","Performance ","Provider; ConsMechanismMH","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","Missing","Missing","MHS30h","Attended contacts in the RP by consultation medium","*"
"01/09/2025","30/09/2025","Performance ","Provider; ConsMechanismMH","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","Missing","Missing","MHS61b","First attended contacts for referrals open in the RP, aged 0 to 18, by consultation medium","*"
"01/09/2025","30/09/2025","Performance ","Sub ICB - GP Practice or Residence; Provider","11J","NHS DORSET ICB - 11J","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","MHS69","The number of children and young people, regardless of when their referral started, receiving at least two contacts (including indirect contacts) and where their first contact occurs before their 18th birthday","390"
"01/09/2025","30/09/2025","Performance ","Sub ICB - GP Practice or Residence; Provider","92G","NHS BATH AND NORTH EAST SOMERSET, SWINDON AND WILTSHIRE ICB - 92G","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","MHS69","The number of children and young people, regardless of when their referral started, receiving at least two contacts (including indirect contacts) and where their first contact occurs before their 18th birthday","*"
"01/09/2025","30/09/2025","Performance ","Sub ICB - GP Practice or Residence; Provider","UNKNOWN","UNKNOWN","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","MHS69","The number of children and young people, regardless of when their referral started, receiving at least two contacts (including indirect contacts) and where their first contact occurs before their 18th birthday","*"
"01/09/2025","30/09/2025","Performance ","Provider; Age Group","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","18-64","People aged 18 to 64","MHS23d","Open referrals to community mental health services for adult and older adults with severe mental illness","6620"
"01/09/2025","30/09/2025","Performance ","Provider; Age Group","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","18-64","People aged 18 to 64","MHS29d","Contacts in the RP with community mental health services for adult and older adults with severe mental illness","11060"
"01/09/2025","30/09/2025","Performance ","Provider; Age Group","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","18-64","People aged 18 to 64","MHS30f","Attended contacts in the RP with community mental health services for adult and older adults with severe mental illness","7310"
"01/09/2025","30/09/2025","Performance ","Provider; Age Group","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","18-64","People aged 18 to 64","MHS32c","Referrals starting in the RP to community mental health services for adult and older adults with severe mental illness","705"
"01/09/2025","30/09/2025","Performance ","Provider; Age Group","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","18-64","People aged 18 to 64","MHS57b","People discharged from a referral in the RP from community mental health services for adult and older adults with severe mental illness","720"
"01/09/2025","30/09/2025","Performance ","Provider; Age Group","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","65+","People aged 65 or over","MHS23d","Open referrals to community mental health services for adult and older adults with severe mental illness","1700"
"01/09/2025","30/09/2025","Performance ","Provider; Age Group","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","65+","People aged 65 or over","MHS29d","Contacts in the RP with community mental health services for adult and older adults with severe mental illness","4400"
"01/09/2025","30/09/2025","Performance ","Provider; Age Group","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","65+","People aged 65 or over","MHS30f","Attended contacts in the RP with community mental health services for adult and older adults with severe mental illness","3380"
"01/09/2025","30/09/2025","Performance ","Provider; Age Group","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","65+","People aged 65 or over","MHS32c","Referrals starting in the RP to community mental health services for adult and older adults with severe mental illness","300"
"01/09/2025","30/09/2025","Performance ","Provider; Age Group","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","65+","People aged 65 or over","MHS57b","People discharged from a referral in the RP from community mental health services for adult and older adults with severe mental illness","320"
"01/09/2025","30/09/2025","Performance ","Provider; Age Group","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","UNKNOWN","UNKNOWN","MHS23d","Open referrals to community mental health services for adult and older adults with severe mental illness","*"
"01/09/2025","30/09/2025","Performance ","Provider; Age Group","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","UNKNOWN","UNKNOWN","MHS29d","Contacts in the RP with community mental health services for adult and older adults with severe mental illness","*"
"01/09/2025","30/09/2025","Performance ","Provider; Age Group","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","UNKNOWN","UNKNOWN","MHS30f","Attended contacts in the RP with community mental health services for adult and older adults with severe mental illness","*"
"01/09/2025","30/09/2025","Performance ","Provider; Age Group","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","UNKNOWN","UNKNOWN","MHS32c","Referrals starting in the RP to community mental health services for adult and older adults with severe mental illness","*"
"01/09/2025","30/09/2025","Performance ","Provider; Age Group","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","UNKNOWN","UNKNOWN","MHS57b","People discharged from a referral in the RP from community mental health services for adult and older adults with severe mental illness","*"
"01/09/2025","30/09/2025","Performance ","Provider; Age Group","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","Under 18","People aged under 18","MHS23d","Open referrals to community mental health services for adult and older adults with severe mental illness","3265"
"01/09/2025","30/09/2025","Performance ","Provider; Age Group","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","Under 18","People aged under 18","MHS29d","Contacts in the RP with community mental health services for adult and older adults with severe mental illness","6075"
"01/09/2025","30/09/2025","Performance ","Provider; Age Group","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","Under 18","People aged under 18","MHS30f","Attended contacts in the RP with community mental health services for adult and older adults with severe mental illness","3400"
"01/09/2025","30/09/2025","Performance ","Provider; Age Group","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","Under 18","People aged under 18","MHS32c","Referrals starting in the RP to community mental health services for adult and older adults with severe mental illness","335"
"01/09/2025","30/09/2025","Performance ","Provider; Age Group","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","Under 18","People aged under 18","MHS57b","People discharged from a referral in the RP from community mental health services for adult and older adults with severe mental illness","305"
"01/09/2025","30/09/2025","Performance ","Provider; Attendance","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","2","APPOINTMENT cancelled by, or on behalf of, the PATIENT","MHS29a","Contacts with perinatal MH team in the Reporting Period","70"
"01/09/2025","30/09/2025","Performance ","Provider; Attendance","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","2","APPOINTMENT cancelled by, or on behalf of, the PATIENT","MHS29d","Contacts in the RP with community mental health services for adult and older adults with severe mental illness","875"
"01/09/2025","30/09/2025","Performance ","Provider; Attendance","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","2","APPOINTMENT cancelled by, or on behalf of, the PATIENT","MHS29f","Care contacts by Attended / did not attend code","1255"
"01/09/2025","30/09/2025","Performance ","Provider; Attendance","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","3","Did not attend - no advance warning given","MHS29a","Contacts with perinatal MH team in the Reporting Period","55"
"01/09/2025","30/09/2025","Performance ","Provider; Attendance","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","3","Did not attend - no advance warning given","MHS29d","Contacts in the RP with community mental health services for adult and older adults with severe mental illness","2200"
"01/09/2025","30/09/2025","Performance ","Provider; Attendance","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","3","Did not attend - no advance warning given","MHS29f","Care contacts by Attended / did not attend code","2905"
"01/09/2025","30/09/2025","Performance ","Provider; Attendance","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","4","APPOINTMENT cancelled or postponed by the Health Care Provider","MHS29a","Contacts with perinatal MH team in the Reporting Period","40"
"01/09/2025","30/09/2025","Performance ","Provider; Attendance","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","4","APPOINTMENT cancelled or postponed by the Health Care Provider","MHS29d","Contacts in the RP with community mental health services for adult and older adults with severe mental illness","915"
"01/09/2025","30/09/2025","Performance ","Provider; Attendance","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","4","APPOINTMENT cancelled or postponed by the Health Care Provider","MHS29f","Care contacts by Attended / did not attend code","1435"
"01/09/2025","30/09/2025","Performance ","Provider; Attendance","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","5","Attended on time or, if late, before the relevant CARE PROFESSIONAL was ready to see the PATIENT","MHS29a","Contacts with perinatal MH team in the Reporting Period","445"
"01/09/2025","30/09/2025","Performance ","Provider; Attendance","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","5","Attended on time or, if late, before the relevant CARE PROFESSIONAL was ready to see the PATIENT","MHS29d","Contacts in the RP with community mental health services for adult and older adults with severe mental illness","14160"
"01/09/2025","30/09/2025","Performance ","Provider; Attendance","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","5","Attended on time or, if late, before the relevant CARE PROFESSIONAL was ready to see the PATIENT","MHS29f","Care contacts by Attended / did not attend code","21065"
"01/09/2025","30/09/2025","Performance ","Provider; Attendance","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","6","Arrived late, after the relevant CARE PROFESSIONAL was ready to see the PATIENT, but was seen","MHS29a","Contacts with perinatal MH team in the Reporting Period","*"
"01/09/2025","30/09/2025","Performance ","Provider; Attendance","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","6","Arrived late, after the relevant CARE PROFESSIONAL was ready to see the PATIENT, but was seen","MHS29d","Contacts in the RP with community mental health services for adult and older adults with severe mental illness","55"
"01/09/2025","30/09/2025","Performance ","Provider; Attendance","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","6","Arrived late, after the relevant CARE PROFESSIONAL was ready to see the PATIENT, but was seen","MHS29f","Care contacts by Attended / did not attend code","100"
"01/09/2025","30/09/2025","Performance ","Provider; Attendance","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","7","PATIENT arrived late and could not be seen","MHS29a","Contacts with perinatal MH team in the Reporting Period","*"
"01/09/2025","30/09/2025","Performance ","Provider; Attendance","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","7","PATIENT arrived late and could not be seen","MHS29d","Contacts in the RP with community mental health services for adult and older adults with severe mental illness","25"
"01/09/2025","30/09/2025","Performance ","Provider; Attendance","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","7","PATIENT arrived late and could not be seen","MHS29f","Care contacts by Attended / did not attend code","40"
"01/09/2025","30/09/2025","Performance ","Provider; Attendance","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","Invalid","Invalid","MHS29a","Contacts with perinatal MH team in the Reporting Period","*"
"01/09/2025","30/09/2025","Performance ","Provider; Attendance","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","Invalid","Invalid","MHS29d","Contacts in the RP with community mental health services for adult and older adults with severe mental illness","*"
"01/09/2025","30/09/2025","Performance ","Provider; Attendance","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","Invalid","Invalid","MHS29f","Care contacts by Attended / did not attend code","*"
"01/09/2025","30/09/2025","Performance ","Provider; Attendance","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","UNKNOWN","UNKNOWN","MHS29a","Contacts with perinatal MH team in the Reporting Period","100"
"01/09/2025","30/09/2025","Performance ","Provider; Attendance","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","UNKNOWN","UNKNOWN","MHS29d","Contacts in the RP with community mental health services for adult and older adults with severe mental illness","3310"
"01/09/2025","30/09/2025","Performance ","Provider; Attendance","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","UNKNOWN","UNKNOWN","MHS29f","Care contacts by Attended / did not attend code","4555"
"01/09/2025","30/09/2025","Performance ","Provider; Bed Type","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","Adult Acute","Adult Acute","MHS27a","Number of admissions to hospital in the reporting period","45"
"01/09/2025","30/09/2025","Performance ","Provider; Bed Type","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","Adult Specialist","Adult Specialist","MHS27a","Number of admissions to hospital in the reporting period","10"
"01/09/2025","30/09/2025","Performance ","Provider; Bed Type","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","CYP Acute","CYP Acute","MHS27a","Number of admissions to hospital in the reporting period","*"
"01/09/2025","30/09/2025","Performance ","Provider; Bed Type","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","CYP Specialist","CYP Specialist","MHS27a","Number of admissions to hospital in the reporting period","*"
