Organisation_Code,Sector,Number_Of_Beds,Effective_Snapshot_Date
RXY,Maternity,0,31/12/2021
RYR,Maternity,66.608696,31/12/2021
R1A,Maternity,0,31/12/2021
RBK,Maternity,15.271739,31/12/2021
RFS,Maternity,19.315217,31/12/2021
RHA,Maternity,0,31/12/2021
RWF,Maternity,29.423913,31/12/2021
RWX,Maternity,0,31/12/2021
RX2,Maternity,0,31/12/2021
RXC,Maternity,16.01087,31/12/2021
RXQ,Maternity,36.01087,31/12/2021
RXX,Maternity,0,31/12/2021
RPC,Maternity,0,31/12/2021
RTH,Maternity,77.184783,31/12/2021
RTK,Maternity,28.26087,31/12/2021
RTP,Maternity,22.826087,31/12/2021
RVV,Maternity,39.804348,31/12/2021
RW1,Maternity,0,31/12/2021
RHU,Maternity,35.978261,31/12/2021
RHW,Maternity,30.956522,31/12/2021
RN5,Maternity,33.967391,31/12/2021
RN7,Maternity,33.206522,31/12/2021
RNU,Maternity,0,31/12/2021
RPA,Maternity,25.543478,31/12/2021
RWV,Maternity,0,31/12/2021
R1C,Maternity,0,31/12/2021
R1F,Maternity,5.532609,31/12/2021
RA2,Maternity,17.326087,31/12/2021
RDU,Maternity,58.956522,31/12/2021
RHM,Maternity,38.815217,31/12/2021
RN3,Maternity,21.467391,31/12/2021
RNZ,Maternity,16.152174,31/12/2021
RTE,Maternity,17.663043,31/12/2021
RTQ,Maternity,0,31/12/2021
RVJ,Maternity,48.413043,31/12/2021
RVN,Maternity,0,31/12/2021
RDY,Maternity,0,31/12/2021
REF,Maternity,28.836957,31/12/2021
RH5,Maternity,21.054348,31/12/2021
RH8,Maternity,22.054348,31/12/2021
RJ8,Maternity,0,31/12/2021
RK9,Maternity,33.054348,31/12/2021
RA4,Maternity,8.51087,31/12/2021
RA7,Maternity,45.032609,31/12/2021
RA9,Maternity,9,31/12/2021
RBD,Maternity,9.695652,31/12/2021
RBZ,Maternity,5.836957,31/12/2021
RD1,Maternity,26.684783,31/12/2021
RVR,Maternity,31.641304,31/12/2021
RWK,Maternity,0,31/12/2021
RYJ,Maternity,78.826087,31/12/2021
RYX,Maternity,0,31/12/2021
TAF,Maternity,0,31/12/2021
R0D,Maternity,28.913043,31/12/2021
RQM,Maternity,48.565217,31/12/2021
RQX,Maternity,26.869565,31/12/2021
RQY,Maternity,0,31/12/2021
RRP,Maternity,0,31/12/2021
RRV,Maternity,42.945652,31/12/2021
RV3,Maternity,0,31/12/2021
RKE,Maternity,30.315217,31/12/2021
RKL,Maternity,0,31/12/2021
RP4,Maternity,0,31/12/2021
RP6,Maternity,0,31/12/2021
RPG,Maternity,0,31/12/2021
RMY,Mental Illness,442.588889,31/03/2013
RQ8,Mental Illness,0,31/03/2013
RQQ,Mental Illness,0,31/03/2013
RDD,Mental Illness,0,31/03/2013
RDE,Mental Illness,0,31/03/2013
RGM,Mental Illness,0,31/03/2013
RGN,Mental Illness,0,31/03/2013
RGP,Mental Illness,0,31/03/2013
RGQ,Mental Illness,0,31/03/2013
RYW,Mental Illness,0,31/03/2013
TAJ,Mental Illness,133.422222,31/03/2013
RAJ,Mental Illness,0,31/03/2013
RC1,Mental Illness,0,31/03/2013
RC9,Mental Illness,0,31/03/2013
RCX,Mental Illness,0,31/03/2013
RWP,Mental Illness,0,31/03/2013
RXK,Mental Illness,0,31/03/2013
RXT,Mental Illness,630.488889,31/03/2013
RXW,Mental Illness,0,31/03/2013
RYG,Mental Illness,243.422222,31/03/2013
RYK,Mental Illness,152.733333,31/03/2013
RNA,Mental Illness,0,31/03/2013
RQ3,Mental Illness,33.011111,31/03/2013
RR1,Mental Illness,0,31/03/2013
RRE,Mental Illness,284.122222,31/03/2013
RRJ,Mental Illness,0,31/03/2013
RRK,Mental Illness,0,31/03/2013
RL1,Mental Illness,0,31/03/2013
RL4,Mental Illness,0,31/03/2013
RLQ,Mental Illness,0,31/03/2013
RLT,Mental Illness,0,31/03/2013
RLU,Mental Illness,0,31/03/2013
RLY,Mental Illness,145.955556,31/03/2013
RBK,Mental Illness,0,31/03/2013
RJC,Mental Illness,0,31/03/2013
RJD,Mental Illness,0,31/03/2013
RJE,Mental Illness,0,31/03/2013
RJF,Mental Illness,0,31/03/2013
RKB,Mental Illness,0,31/03/2013
RX1,Mental Illness,0,31/03/2013
RXM,Mental Illness,287.7,31/03/2013
RY5,Mental Illness,0,31/03/2013
RY8,Mental Illness,63.266667,31/03/2013
R1A,Mental Illness,120.644444,31/03/2013
R1E,Mental Illness,0,31/03/2013
RP1,Mental Illness,184.855556,31/03/2013
RP7,Mental Illness,204.233333,31/03/2013
RT5,Mental Illness,371.722222,31/03/2013
RTG,Mental Illness,0,31/03/2013
RWD,Mental Illness,0,31/03/2013
RWE,Mental Illness,0,31/03/2013
TAH,Mental Illness,211.688889,31/03/2013
RFS,Mental Illness,0,31/03/2013
RHA,Mental Illness,898.433333,31/03/2013
RK5,Mental Illness,0,31/03/2013
RNQ,Mental Illness,0,31/03/2013
RNS,Mental Illness,0,31/03/2013
RWY,Mental Illness,0,31/03/2013
RXE,Mental Illness,229.333333,31/03/2013
RXF,Mental Illness,0,31/03/2013
RXG,Mental Illness,400.355556,31/03/2013
RY6,Mental Illness,5.433333,31/03/2013
TAD,Mental Illness,195.411111,31/03/2013
RHQ,Mental Illness,0,31/03/2013
RJL,Mental Illness,0,31/03/2013
RP5,Mental Illness,0,31/03/2013
RR8,Mental Illness,0,31/03/2013
RV9,Mental Illness,166.522222,31/03/2013
RWA,Mental Illness,0,31/03/2013
RCD,Mental Illness,0,31/03/2013
RCF,Mental Illness,0,31/03/2013
RCU,Mental Illness,13.677778,31/03/2013
RFF,Mental Illness,0,31/03/2013
RFR,Mental Illness,0,31/03/2013
RGD,Mental Illness,456.2,31/03/2013
RXN,Mental Illness,0,31/03/2013
RXR,Mental Illness,0,31/03/2013
RXV,Mental Illness,547.655556,31/03/2013
TAE,Mental Illness,239.644444,31/03/2013
RAE,Mental Illness,0,31/03/2013
RCB,Mental Illness,0,31/03/2013
RW5,Mental Illness,453.255556,31/03/2013
RW6,Mental Illness,0,31/03/2013
RWJ,Mental Illness,0,31/03/2013
RWW,Mental Illness,0,31/03/2013
RXA,Mental Illness,244.411111,31/03/2013
RXL,Mental Illness,0,31/03/2013
RT2,Mental Illness,429.133333,31/03/2013
RTV,Mental Illness,269.411111,31/03/2013
RTX,Mental Illness,0,31/03/2013
RVY,Mental Illness,0,31/03/2013
RW3,Mental Illness,8.8,31/03/2013
RW4,Mental Illness,366.5,31/03/2013
RAE,General & Acute,451.703297,31/03/2016
RBL,General & Acute,648.263736,31/03/2016
RBN,General & Acute,636.593407,31/03/2016
RBQ,General & Acute,127.032967,31/03/2016
RBS,General & Acute,120.472527,31/03/2016
RBT,General & Acute,516.296703,31/03/2016
RXY,Mental Illness,476.747253,31/03/2016
RYR,Mental Illness,0,31/03/2016
RWX,Mental Illness,131.197802,31/03/2016
RX2,Mental Illness,549.648352,31/03/2016
RXC,Mental Illness,0,31/03/2016
RXH,Mental Illness,0,31/03/2016
RXQ,Mental Illness,0,31/03/2016
RXX,Mental Illness,176.395604,31/03/2016
RVJ,Mental Illness,14.285714,31/03/2016
RVN,Mental Illness,462.571429,31/03/2016
RVV,Mental Illness,0,31/03/2016
RW1,Mental Illness,418.89011,31/03/2016
RWF,Mental Illness,0,31/03/2016
RWV,Mental Illness,261.472527,31/03/2016
RPC,Mental Illness,0,31/03/2016
RTE,Mental Illness,0,31/03/2016
RTH,Mental Illness,0,31/03/2016
RTK,Mental Illness,0,31/03/2016
RTP,Mental Illness,0,31/03/2016
RTQ,Mental Illness,185.307692,31/03/2016
RN3,Mental Illness,0,31/03/2016
RN5,Mental Illness,0,31/03/2016
RN7,Mental Illness,0,31/03/2016
RNU,Mental Illness,361.505495,31/03/2016
RNZ,Mental Illness,0,31/03/2016
RPA,Mental Illness,0,31/03/2016
RH8,Mental Illness,0,31/03/2016
RHM,Mental Illness,0,31/03/2016
RPY,Maternity,0,31/12/2021
RF4,Maternity,49.282609,31/12/2021
RJ1,Maternity,47.673913,31/12/2021
RJ2,Maternity,67.195652,31/12/2021
RJ6,Maternity,37.413043,31/12/2021
RJ7,Maternity,27.380435,31/12/2021
RJZ,Maternity,71.847826,31/12/2021
RAL,Maternity,40.554348,31/12/2021
RAN,Maternity,0,31/12/2021
RAP,Maternity,37.086957,31/12/2021
RAS,Maternity,20.826087,31/12/2021
RAT,Maternity,0,31/12/2021
RAX,Maternity,45.597826,31/12/2021
RXP,Learning Disabilities,0,31/12/2021
RY6,Learning Disabilities,0,31/12/2021
TAD,Learning Disabilities,4.336957,31/12/2021
TAH,Learning Disabilities,0,31/12/2021
R1H,Maternity,121.326087,31/12/2021
R1K,Maternity,32.086957,31/12/2021
RWY,Learning Disabilities,0,31/12/2021
RX3,Learning Disabilities,70.228261,31/12/2021
RX4,Learning Disabilities,77.01087,31/12/2021
RXE,Learning Disabilities,0,31/12/2021
RXF,Learning Disabilities,0,31/12/2021
RXG,Learning Disabilities,17.597826,31/12/2021
RTD,Learning Disabilities,0,31/12/2021
RTF,Learning Disabilities,0,31/12/2021
RTR,Learning Disabilities,0,31/12/2021
RV9,Learning Disabilities,4.956522,31/12/2021
RVW,Learning Disabilities,0,31/12/2021
RWA,Learning Disabilities,0,31/12/2021
RHQ,Learning Disabilities,0,31/12/2021
RJL,Learning Disabilities,0,31/12/2021
RNN,Learning Disabilities,0,31/12/2021
RP5,Learning Disabilities,0,31/12/2021
RR7,Learning Disabilities,0,31/12/2021
RR8,Learning Disabilities,0,31/12/2021
RCD,Learning Disabilities,0,31/12/2021
RCF,Learning Disabilities,0,31/12/2021
RCU,Learning Disabilities,0,31/12/2021
RFF,Learning Disabilities,0,31/12/2021
RFR,Learning Disabilities,0,31/12/2021
RGD,Learning Disabilities,5.826087,31/12/2021
RXN,Learning Disabilities,0,31/12/2021
RXR,Learning Disabilities,0,31/12/2021
RXV,Learning Disabilities,0,31/12/2021
R0B,Learning Disabilities,0,31/12/2021
RAE,Learning Disabilities,0,31/12/2021
RCB,Learning Disabilities,0,31/12/2021
RW4,Learning Disabilities,84.706522,31/12/2021
RW5,Learning Disabilities,0,31/12/2021
RWJ,Learning Disabilities,0,31/12/2021
RWW,Learning Disabilities,0,31/12/2021
RXA,Learning Disabilities,18.630435,31/12/2021
RXL,Learning Disabilities,0,31/12/2021
RMC,Learning Disabilities,0,31/12/2021
RMP,Learning Disabilities,0,31/12/2021
RRF,Learning Disabilities,0,31/12/2021
RT2,Learning Disabilities,0,31/12/2021
RTX,Learning Disabilities,0,31/12/2021
RVY,Learning Disabilities,0,31/12/2021
REN,Learning Disabilities,0,31/12/2021
REP,Learning Disabilities,0,31/12/2021
RET,Learning Disabilities,0,31/12/2021
RJN,Learning Disabilities,0,31/12/2021
RJR,Learning Disabilities,0,31/12/2021
RM3,Learning Disabilities,0,31/12/2021
RBN,Learning Disabilities,0,31/12/2021
RBQ,Learning Disabilities,0,31/12/2021
RBS,Learning Disabilities,0,31/12/2021
RBT,Learning Disabilities,0,31/12/2021
RBV,Learning Disabilities,0,31/12/2021
REM,Learning Disabilities,0,31/12/2021
RWG,Learning Disabilities,0,31/12/2021
RWH,Learning Disabilities,0,31/12/2021
RWR,Learning Disabilities,54.195652,31/12/2021
RY3,Learning Disabilities,1.293478,31/12/2021
R0A,Learning Disabilities,0,31/12/2021
RBL,Learning Disabilities,0,31/12/2021
RGR,Learning Disabilities,0,31/12/2021
RGT,Learning Disabilities,0,31/12/2021
RM1,Learning Disabilities,0,31/12/2021
RMY,Learning Disabilities,1.478261,31/12/2021
RQW,Learning Disabilities,0,31/12/2021
RT1,Learning Disabilities,3.032609,31/12/2021
RCX,Learning Disabilities,0,31/12/2021
RD8,Learning Disabilities,0,31/12/2021
RDE,Learning Disabilities,0,31/12/2021
RGM,Learning Disabilities,0,31/12/2021
RGN,Learning Disabilities,0,31/12/2021
RGP,Learning Disabilities,0,31/12/2021
RYG,Learning Disabilities,50.565217,31/12/2021
RYW,Learning Disabilities,0,31/12/2021
TAJ,Learning Disabilities,17.380435,31/12/2021
R1L,Learning Disabilities,7.945652,31/12/2021
RAJ,Learning Disabilities,0,31/12/2021
RC9,Learning Disabilities,0,31/12/2021
RXK,Learning Disabilities,0,31/12/2021
RXM,Learning Disabilities,0,31/12/2021
RXT,Learning Disabilities,0,31/12/2021
RXW,Learning Disabilities,0,31/12/2021
RY5,Learning Disabilities,0,31/12/2021
RY8,Learning Disabilities,5.478261,31/12/2021
RRK,Learning Disabilities,0,31/12/2021
RTG,Learning Disabilities,0,31/12/2021
RWD,Learning Disabilities,0,31/12/2021
RWE,Learning Disabilities,0,31/12/2021
RWP,Learning Disabilities,0,31/12/2021
RX1,Learning Disabilities,0,31/12/2021
RNS,Learning Disabilities,0,31/12/2021
RP1,Learning Disabilities,0,31/12/2021
RP7,Learning Disabilities,0,31/12/2021
RQ3,Learning Disabilities,0,31/12/2021
RRE,Learning Disabilities,10,31/12/2021
RRJ,Learning Disabilities,0,31/12/2021
RL4,Learning Disabilities,0,31/12/2021
RLQ,Learning Disabilities,0,31/12/2021
RLT,Learning Disabilities,0,31/12/2021
RLY,Learning Disabilities,8.021739,31/12/2021
RNA,Learning Disabilities,0,31/12/2021
RNQ,Learning Disabilities,0,31/12/2021
RHA,Learning Disabilities,57.163043,31/12/2021
RHU,Mental Illness,0,31/03/2016
RHW,Mental Illness,0,31/03/2016
RJ8,Mental Illness,102.043956,31/03/2016
RK9,Mental Illness,0,31/03/2016
RDR,Mental Illness,0,31/03/2016
RDU,Mental Illness,0,31/03/2016
RDY,Mental Illness,211.692308,31/03/2016
RDZ,Mental Illness,0,31/03/2016
REF,Mental Illness,0,31/03/2016
RH5,Mental Illness,124.263736,31/03/2016
RA9,Mental Illness,0,31/03/2016
RBA,Mental Illness,0,31/03/2016
RBD,Mental Illness,0,31/03/2016
RBZ,Mental Illness,0,31/03/2016
RD1,Mental Illness,0,31/03/2016
RD3,Mental Illness,0,31/03/2016
R1F,Mental Illness,44.164835,31/03/2016
R1J,Mental Illness,0,31/03/2016
RA2,Mental Illness,0,31/03/2016
RA3,Mental Illness,0,31/03/2016
RA4,Mental Illness,0,31/03/2016
RA7,Mental Illness,0,31/03/2016
RVR,Mental Illness,0,31/03/2016
RWK,Mental Illness,774.186813,31/03/2016
RYJ,Mental Illness,0,31/03/2016
RYX,Mental Illness,0,31/03/2016
TAF,Mental Illness,155.538462,31/03/2016
R1C,Mental Illness,56.549451,31/03/2016
RQX,Mental Illness,0,31/03/2016
RQY,Mental Illness,365.10989,31/03/2016
RRP,Mental Illness,491.175824,31/03/2016
RRV,Mental Illness,7.505495,31/03/2016
RT3,Mental Illness,0,31/03/2016
RV3,Mental Illness,713.879121,31/03/2016
RKL,Mental Illness,705.703297,31/03/2016
RP4,Mental Illness,7.10989,31/03/2016
RP6,Mental Illness,0,31/03/2016
RPG,Mental Illness,408.483516,31/03/2016
RPY,Mental Illness,0,31/03/2016
RQM,Mental Illness,0,31/03/2016
RJ1,Mental Illness,0,31/03/2016
RJ2,Mental Illness,0,31/03/2016
RJ6,Mental Illness,0,31/03/2016
RJ7,Mental Illness,0,31/03/2016
RJZ,Mental Illness,0,31/03/2016
RKE,Mental Illness,11.978022,31/03/2016
RAN,Mental Illness,0,31/03/2016
RAP,Mental Illness,0,31/03/2016
RAS,Mental Illness,0,31/03/2016
RAT,Mental Illness,183.571429,31/03/2016
RAX,Mental Illness,0,31/03/2016
RF4,Mental Illness,0,31/03/2016
RYV,Mental Illness,0,31/03/2016
RYW,Mental Illness,0,31/03/2016
TAJ,Mental Illness,122.428571,31/03/2016
R1H,Mental Illness,0,31/03/2016
R1K,Mental Illness,0,31/03/2016
RAL,Mental Illness,2.087912,31/03/2016
RXW,Mental Illness,0,31/03/2016
RY3,Mental Illness,0,31/03/2016
RY5,Mental Illness,0,31/03/2016
RY8,Mental Illness,41.538462,31/03/2016
RYG,Mental Illness,220.967033,31/03/2016
RYK,Mental Illness,147.692308,31/03/2016
RWN,Mental Illness,364.923077,31/03/2016
RWP,Mental Illness,0,31/03/2016
RX1,Mental Illness,0,31/03/2016
RXK,Mental Illness,0,31/03/2016
RXM,Mental Illness,270.978022,31/03/2016
RXT,Mental Illness,658.571429,31/03/2016
RT1,Mental Illness,212.362637,31/03/2016
RTG,Mental Illness,0,31/03/2016
RWD,Mental Illness,0,31/03/2016
RWE,Mental Illness,0,31/03/2016
RWG,Mental Illness,0,31/03/2016
RWH,Mental Illness,0,31/03/2016
RQW,Mental Illness,0,31/03/2016
RR1,Mental Illness,0,31/03/2016
RRD,Mental Illness,307.461538,31/03/2016
RRE,Mental Illness,278.131868,31/03/2016
RRJ,Mental Illness,0,31/03/2016
RRK,Mental Illness,0,31/03/2016
RNS,Mental Illness,0,31/03/2016
RP1,Mental Illness,176.879121,31/03/2016
RP7,Mental Illness,213.010989,31/03/2016
RQ3,Mental Illness,31.120879,31/03/2016
RQ8,Mental Illness,0,31/03/2016
RQQ,Mental Illness,0,31/03/2016
RLU,Mental Illness,0,31/03/2016
RLY,Mental Illness,152.131868,31/03/2016
RM1,Mental Illness,0,31/03/2016
RMY,Mental Illness,357.307692,31/03/2016
RNA,Mental Illness,0,31/03/2016
RNQ,Mental Illness,0,31/03/2016
RK5,Mental Illness,0,31/03/2016
RKB,Mental Illness,0,31/03/2016
RL1,Mental Illness,0,31/03/2016
RL4,Mental Illness,0,31/03/2016
RLQ,Mental Illness,0,31/03/2016
RLT,Mental Illness,0,31/03/2016
RGR,Mental Illness,0,31/03/2016
RGT,Mental Illness,0,31/03/2016
RHA,Mental Illness,797.769231,31/03/2016
RJC,Mental Illness,0,31/03/2016
RJE,Mental Illness,0,31/03/2016
RJF,Mental Illness,0,31/03/2016
RDD,Mental Illness,0,31/03/2016
RDE,Mental Illness,0,31/03/2016
RFS,Mental Illness,0,31/03/2016
RGM,Mental Illness,0,31/03/2016
RGN,Mental Illness,0,31/03/2016
RGP,Mental Illness,0,31/03/2016
RAJ,Mental Illness,0,31/03/2016
RBK,Mental Illness,0,31/03/2016
RC1,Mental Illness,0,31/03/2016
RC9,Mental Illness,0,31/03/2016
RCX,Mental Illness,0,31/03/2016
RD8,Mental Illness,0,31/03/2016
RY6,Mental Illness,7.824176,31/03/2016
TAD,Mental Illness,187.571429,31/03/2016
TAE,Mental Illness,238.362637,31/03/2016
TAH,Mental Illness,155.648352,31/03/2016
R1A,Mental Illness,107.120879,31/03/2016
R1E,Mental Illness,0,31/03/2016
RXF,Mental Illness,0,31/03/2016
RXG,Mental Illness,380.725275,31/03/2016
RXL,Mental Illness,0,31/03/2016
RJC,Learning Disabilities,0,31/12/2021
RJE,Learning Disabilities,0,31/12/2021
RK5,Learning Disabilities,0,31/12/2021
RKB,Learning Disabilities,0,31/12/2021
RL1,Learning Disabilities,0,31/12/2021
RXX,Learning Disabilities,2.956522,31/12/2021
RXY,Learning Disabilities,0,31/12/2021
RYR,Learning Disabilities,0,31/12/2021
R1A,Learning Disabilities,0,31/12/2021
RBK,Learning Disabilities,0,31/12/2021
RFS,Learning Disabilities,0,31/12/2021
RW1,Learning Disabilities,0,31/12/2021
RWF,Learning Disabilities,0,31/12/2021
RWX,Learning Disabilities,3.641304,31/12/2021
RX2,Learning Disabilities,5.804348,31/12/2021
RXC,Learning Disabilities,0,31/12/2021
RXQ,Learning Disabilities,0,31/12/2021
RPA,Learning Disabilities,0,31/12/2021
RPC,Learning Disabilities,0,31/12/2021
RTH,Learning Disabilities,0,31/12/2021
RTK,Learning Disabilities,0,31/12/2021
RTP,Learning Disabilities,0,31/12/2021
RVV,Learning Disabilities,0,31/12/2021
RHM,Learning Disabilities,0,31/12/2021
RHU,Learning Disabilities,0,31/12/2021
RHW,Learning Disabilities,0,31/12/2021
RN5,Learning Disabilities,0.25,31/12/2021
RN7,Learning Disabilities,0,31/12/2021
RNU,Learning Disabilities,8,31/12/2021
RVN,Learning Disabilities,4,31/12/2021
RWV,Learning Disabilities,3.5,31/12/2021
R1C,Learning Disabilities,8.445652,31/12/2021
R1F,Learning Disabilities,0,31/12/2021
RA2,Learning Disabilities,0,31/12/2021
RDU,Learning Disabilities,0,31/12/2021
RK9,Learning Disabilities,0,31/12/2021
RN3,Learning Disabilities,0,31/12/2021
RNZ,Learning Disabilities,0,31/12/2021
RTE,Learning Disabilities,0,31/12/2021
RTQ,Learning Disabilities,4.673913,31/12/2021
RVJ,Learning Disabilities,0,31/12/2021
RD1,Learning Disabilities,0,31/12/2021
RDY,Learning Disabilities,0,31/12/2021
REF,Learning Disabilities,0,31/12/2021
RH5,Learning Disabilities,0,31/12/2021
RH8,Learning Disabilities,0,31/12/2021
RJ8,Learning Disabilities,0,31/12/2021
R0D,Learning Disabilities,0,31/12/2021
RA4,Learning Disabilities,0,31/12/2021
RA7,Learning Disabilities,0,31/12/2021
RA9,Learning Disabilities,0,31/12/2021
RBD,Learning Disabilities,0,31/12/2021
RBZ,Learning Disabilities,0,31/12/2021
RV3,Learning Disabilities,7.782609,31/12/2021
RVR,Learning Disabilities,0,31/12/2021
RWK,Learning Disabilities,0,31/12/2021
RYJ,Learning Disabilities,0,31/12/2021
RYX,Learning Disabilities,0,31/12/2021
TAF,Learning Disabilities,0,31/12/2021
RPY,Learning Disabilities,0,31/12/2021
RQM,Learning Disabilities,0,31/12/2021
RQX,Learning Disabilities,0,31/12/2021
RQY,Learning Disabilities,0,31/12/2021
RRP,Learning Disabilities,0,31/12/2021
RRV,Learning Disabilities,0,31/12/2021
RJZ,Learning Disabilities,0,31/12/2021
RKE,Learning Disabilities,0,31/12/2021
RKL,Learning Disabilities,0,31/12/2021
RP4,Learning Disabilities,0,31/12/2021
RP6,Learning Disabilities,0,31/12/2021
RPG,Learning Disabilities,5.706522,31/12/2021
RAX,Learning Disabilities,0,31/12/2021
RF4,Learning Disabilities,0,31/12/2021
RJ1,Learning Disabilities,0,31/12/2021
RJ2,Learning Disabilities,0,31/12/2021
RJ6,Learning Disabilities,0,31/12/2021
RJ7,Learning Disabilities,0,31/12/2021
R1K,Learning Disabilities,0,31/12/2021
RAL,Learning Disabilities,0,31/12/2021
RAN,Learning Disabilities,0,31/12/2021
RAP,Learning Disabilities,0,31/12/2021
RAS,Learning Disabilities,0,31/12/2021
RAT,Learning Disabilities,5.945652,31/12/2021
RXG,General & Acute,15.858696,31/12/2021
RXP,General & Acute,746.532609,31/12/2021
RY6,General & Acute,0,31/12/2021
TAD,General & Acute,0,31/12/2021
TAH,General & Acute,0,31/12/2021
R1H,Learning Disabilities,0,31/12/2021
RWA,General & Acute,872.271739,31/12/2021
RWY,General & Acute,549.391304,31/12/2021
RX3,General & Acute,0,31/12/2021
RX4,General & Acute,40.782609,31/12/2021
RXE,General & Acute,43.836957,31/12/2021
RXF,General & Acute,868.673913,31/12/2021
RR8,General & Acute,1512.869565,31/12/2021
RTD,General & Acute,1172.641304,31/12/2021
RTF,General & Acute,695.597826,31/12/2021
RTR,General & Acute,740.326087,31/12/2021
RV9,General & Acute,0,31/12/2021
RVW,General & Acute,479.75,31/12/2021
RGD,General & Acute,0,31/12/2021
RHQ,General & Acute,1214.065217,31/12/2021
RJL,General & Acute,572.086957,31/12/2021
RNN,General & Acute,514.956522,31/12/2021
RP5,General & Acute,621.347826,31/12/2021
RR7,General & Acute,406.641304,31/12/2021
RCB,General & Acute,856.978261,31/12/2021
RCD,General & Acute,263.054348,31/12/2021
RCF,General & Acute,269.73913,31/12/2021
